,linux_bandwidth_av_rxPackets_PS,linux_bandwidth_av_txPackets_PS,linux_bandwidth_av_rxKB_PS,linux_bandwidth_av_txKB_PS,linux_bandwidth_std_rxPackets_PS,linux_bandwidth_std_txPackets_PS,linux_bandwidth_std_rxKB_PS,linux_bandwidth_std_txKB_PS,linux_bandwidth_unique_Name,linux_cpu_av_pctUser,linux_cpu_av_pctNice,linux_cpu_av_pctSystem,linux_cpu_av_pctIowait,linux_cpu_av_pctIdle,linux_cpu_std_pctUser,linux_cpu_std_pctNice,linux_cpu_std_pctSystem,linux_cpu_std_pctIowait,linux_cpu_std_pctIdle,linux_cpu_unique_CPU,linux_cpu_unique__raw,linux_vmstat_av_memTotalMB,linux_vmstat_av_memFreeMB,linux_vmstat_av_memUsedMB,linux_vmstat_av_memFreePct,linux_vmstat_av_memUsedPct,linux_vmstat_av_pgPageOut,linux_vmstat_av_swapUsedPct,linux_vmstat_av_pgSwapOut,linux_vmstat_av_cSwitches,linux_vmstat_av_interrupts,linux_vmstat_av_forks,linux_vmstat_av_processes,linux_vmstat_av_threads,linux_vmstat_av_loadAvg1mi,linux_vmstat_av_waitThreads,linux_vmstat_av_interrupts_PS,linux_vmstat_av_pgPageIn_PS,linux_vmstat_av_pgPageOut_PS,linux_vmstat_std_memTotalMB,linux_vmstat_std_memFreeMB,linux_vmstat_std_memUsedMB,linux_vmstat_std_memFreePct,linux_vmstat_std_pgPageOut,linux_vmstat_std_swapUsedPct,linux_vmstat_std_pgSwapOut,linux_vmstat_std_cSwitches,linux_vmstat_std_interrupts,linux_vmstat_std_forks,linux_vmstat_std_processes,linux_vmstat_std_threads,linux_vmstat_std_loadAvg1mi,linux_vmstat_std_waitThreads,linux_vmstat_std_interrupts_PS,linux_vmstat_std_pgPageIn_PS,linux_vmstat_std_pgPageOut_PS,linux_uptime_unique_tag,linux_hardware_unique__raw,linux_uptime_std_SystemUpTime,linux_uptime_av_SystemUpTime,linux_bashhistory_unique__raw,linux_sshd_unique_file_hash,linux_version_unique_os_release,linux_version_unique_os_name,linux_version_unique_machine_architecture_name,linux_interfaces_av_RXbytes,linux_interfaces_av_TXbytes,linux_iostat_av_avgSvcMillis,linux_iostat_av_avgWaitMillis,linux_iostat_av_wKB_PS,linux_iostat_av_avgQueueSZ,linux_iostat_av_rReq_PS,linux_iostat_av_bandwUtilPct,linux_iostat_av_rKB_PS,linux_iostat_av_wReq_PS,linux_protocol_av_UDPpktSent,linux_protocol_av_IPdropped,linux_protocol_av_UDPpktLost,linux_protocol_av_UDPpktRecv,linux_protocol_av_TCPpktRecv,linux_protocol_av_TCPrexmits,linux_protocol_av_UDPunkPort,linux_protocol_av_TCPpktSent,linux_protocol_av_TCPreorder,linux_vsftp_unique_file_hash,linux_interfaces_unique_Name,linux_interfaces_std_RXbytes,linux_interfaces_unique_inetAddr,linux_interfaces_unique_inet6Addr,linux_interfaces_unique_Duplex,linux_interfaces_std_TXbytes,linux_interfaces_unique_MAC,linux_interfaces_unique_TXerrors,linux_interfaces_unique_RXerrors,linux_interfaces_unique_Collisions,linux_iostat_std_avgWaitMillis,linux_iostat_std_rReq_PS,linux_iostat_std_avgQueueSZ,linux_iostat_std_wReq_PS,linux_iostat_unique_Device,linux_iostat_std_avgSvcMillis,linux_iostat_std_bandwUtilPct,linux_iostat_std_wKB_PS,linux_protocol_std_TCPpktRecv,linux_protocol_std_UDPpktLost,linux_protocol_std_TCPreorder,linux_last_unique_LATEST,linux_last_unique_USERNAME,linux_protocol_std_UDPunkPort,linux_protocol_std_UDPpktSent,linux_protocol_std_IPdropped,linux_protocol_std_TCPpktSent,linux_last_unique_FROM,linux_protocol_std_TCPrexmits,linux_protocol_std_UDPpktRecv,linux_selinux_unique_DESCRIPTION,linux_selinux_unique_type,linux_selinux_unique_file_hash,linux_selinux_unique_SUB,linux_selinux_unique_UNIT,linux_selinux_unique_ACTIVE,linux_selinux_unique_LOADED,linux_packages_unique_NAME,linux_whoe_unique_USERNAME,linux_whoe_unique_HOME_DIR,linux_whoe_unique_TIME,linux_packages_unique_ARCH,linux_whoe_unique_USER_INFO,linux_packages_unique_VERSION,linux_packages_unique_RELEASE,linux_packages_unique_VENDOUR,linux_whoe_unique_HOSTNAME,linux_whoe_unique_LINE
linux_bandwidth_av_rxPackets_PS,1.0,0.8817092008007219,0.3767978560209774,0.8168605429867485,0.6537079427184088,0.6859983170921765,0.13810113880881672,0.5971608126671225,0.5708885465316136,0.10572964253624974,0.012251704372778977,0.09053379668949672,0.051888382711750135,0.06510243654158428,0.09957880267710678,0.021981733665725735,0.08648468605257464,0.05433588676072446,0.08931478624295475,0.08106291388434311,0.05291085052088371,-0.007204814506228434,-0.0075255546765985535,-0.005013296237769289,-0.007526020964377593,-0.005000656080296691,-0.02236688107942149,,,-0.02553952631770664,-0.025331704544938723,-0.02423802343345177,-0.012173485820663356,-0.013356461012319923,0.020265365024962928,0.009584279265034978,0.01016170171678803,-0.0009172425597916654,0.0034546241596271746,-0.004736974161197434,-0.012927224779588867,-0.012928163042911204,-0.012946529855918739,-0.01743890301061477,,,-0.014315576620005953,-0.013749945618772989,-0.018910171770871582,-0.015827914221607804,-0.015509417803561366,0.0012532076558423174,0.0034780974083982352,0.016309345920992816,-0.0012689349487146012,0.005963501722548883,-0.06139671920615009,-0.05572861324069822,-0.024378630279588694,-0.04863327211991379,-0.021796288441412643,-0.06279527573818212,-0.06036357555105967,-0.06146252846968579,-0.05629913227172349,-0.023420417849619415,-0.02638560142611598,-0.008203432382063025,0.0005379362800278618,-0.016733862585853857,-0.016016998407460285,-0.0008216258588707869,-0.00945553470887957,0.002891976598704773,-0.008175054743649844,-0.03323758585557872,-0.008386903163557257,-0.002336965216156359,-0.030423580176355585,-0.04173298259537156,,-0.042839851789878675,,-0.008459217092285379,-0.007505547980502023,-0.025444726433803914,-0.01669612135957961,-0.027365020315286977,-0.026434780715587428,-0.02682157326528693,-0.027312284377897816,-0.02646902552383421,-0.0039330213928891735,-0.0036319931716007926,-0.0036676735326617734,-0.00030957185032190574,-0.0013907177266072057,-0.016345270446385368,-0.005607958064407165,-0.006000455617758802,-0.009352639828948961,-0.009557530729702883,-0.009749529332130013,-0.0322963080266942,-0.002346442137384769,-0.006815214221870444,-0.050698735008809614,-0.056228847426292715,-0.036908987065115265,-0.0148907935976034,-0.008228082774274932,,-0.04772746668681867,,-0.015274971246578476,-0.03975105922404991,,-0.04070324402798172,-0.04123326936057041,-0.03962150558267732,-0.04168501217922771,-0.04176811667793856,-0.04449937710420356,-0.05088804698738712,-0.050888220705760906,-0.02971564080530116,-0.04712379840655098,-0.050904394131076565,-0.047214326211599586,-0.047726729461412896,,-0.015421310296491096,-0.013344845240149296
linux_bandwidth_av_txPackets_PS,0.8817092008007219,1.0,0.25679702508229385,0.9864399413138845,0.5090551301907542,0.7126867307556743,0.09268538169633886,0.740788358604276,0.7030530541849045,0.11956416606722112,0.016149781289829135,0.10771923950404748,0.056037072061123655,0.0887237767475631,0.10482642863980712,0.027962684003251973,0.10368402315600715,0.05763222618558738,0.10330974521769826,0.10147331005807993,0.07237363921233726,-0.007164121511859946,-0.007391978585060957,-0.0062873857056796635,-0.007392378541280671,-0.006277415560647178,-0.02205691131517926,,,-0.025526577687558494,-0.025643960184787155,-0.022808172887004777,-0.01224632512690769,-0.0143587982649061,0.017210899235396544,0.008829143325689574,0.0070595313548136645,-0.0019236172897874168,-0.0007068637533882192,-0.0054658044110576795,-0.01525669469715001,-0.015257830456987082,-0.015268144574138276,-0.018444238038154568,,,-0.015367625483102098,-0.014756615909102013,-0.02228422862481599,-0.01774877637783897,-0.019059379130750457,-0.001314703655961604,0.002047792382364227,0.00684849014114827,-0.0024137134428590303,0.0013808504986818307,-0.0748786873355535,-0.07134403023041269,-0.027607857986839165,-0.059000219314677554,-0.02450976944096995,-0.07530805544206236,-0.07346088728914041,-0.07490983579458811,-0.06832101873027444,-0.027588955290201382,-0.03110354695403566,-0.00839460945580987,0.005488421834545024,-0.015991815343783838,-0.01166887150196749,0.00025854806551621105,-0.009294193588691654,0.002758677675119227,-0.008613222077550416,-0.0382060965875808,-0.0133796771620621,-0.0034846021137611123,-0.03470122618705401,-0.04992135204097746,,-0.05083928561813245,,-0.010432314329003985,-0.009688173846005788,-0.029036007700033426,-0.019725060223720014,-0.031402631179447936,-0.030218955026633555,-0.030849863661264774,-0.03204993416107485,-0.030272665487449026,-0.005098839024022872,-0.00473431812749983,-0.0047715378214910585,0.004083611462993046,-0.0005724738968438595,-0.011434229216631613,-0.006545980727626718,-0.007929824866720388,-0.009155860707131118,-0.009719363525045604,-0.009314550032052612,-0.03824431940297433,-0.003490656873218779,-0.008424501348493776,-0.06559653358860565,-0.07120818204677368,-0.04420452745026741,-0.015533589013340099,-0.01318420327342531,,-0.061256802793829154,,-0.016006938270900658,-0.04658215276967082,,-0.04781343025485695,-0.04878752610126096,-0.04650121053820138,-0.049314762726676564,-0.049543870388428855,-0.05367124441218602,-0.0669770369607389,-0.06697726560268326,-0.038614131307618774,-0.05931151223126566,-0.06700350205600082,-0.05836530470579696,-0.059696580461767984,,-0.020617270818067038,-0.016843988188933737
linux_bandwidth_av_rxKB_PS,0.3767978560209774,0.25679702508229385,1.0,0.2148203891868795,0.3947124726398024,0.2530851361030004,0.8998374481426851,0.18551724569249897,0.18405461077831606,0.06764000810492551,0.027354666427787593,0.054003135596150886,0.1062696338206073,0.0515397723076592,0.09296500091387598,0.04983752447129515,0.06387678058923812,0.11482573718013825,0.0768509147310419,0.056882169606366335,0.05517834233777485,-0.005400065172169972,-0.005660379845183866,-0.0024995870665559176,-0.005660454077167187,-0.0024903875798373914,-0.007902181391970724,,,-0.01081087195445292,-0.010801282422342786,-0.010821018420594465,-0.004950155709763065,-0.003262022429522007,0.004323636981767034,0.002291793419747761,0.0008004873816614065,0.003783764319071274,0.0328344269309601,-0.0020553284511673603,-0.001018552076182133,-0.0010190461595318413,-0.0010303867836485329,-0.005238869176134686,,,-0.00538949260387935,-0.004909646476067222,-0.004944638424709463,-0.00412693300184925,0.001323445687279617,0.002029593727590245,0.0026308719355143937,0.007018888510541648,0.002804807581273058,0.03202291293598568,-0.021686666342234307,-0.016586033377574704,-0.008629541384218056,-0.017927358412104508,-0.0071147478080203636,-0.02136713028031775,-0.021317275888929437,-0.021700337667125914,-0.020062362284495403,-0.00830620811002207,-0.009426855100353008,-0.003487443783823388,-0.0009627489383618647,-0.007783197736782368,-0.008889783927083788,-0.0007586625155250983,-0.004170787207759628,0.0003864053902756997,-0.0033593987158389246,-0.011844065095364896,-0.0016337941137006132,-0.0009925895059238808,-0.01087089339810208,-0.012867807330367664,,-0.01518068631077291,,-0.0029197710950585026,-0.0030997527497672282,-0.009541970824724596,-0.005931887899187763,-0.010200827687811245,-0.009889265531636422,-0.00999924530558414,-0.009894074579871934,-0.009894012663127621,-0.0017771734121041257,-0.0016933588101401002,-0.0016911500358312822,-0.0012034287389622003,-0.0008963901164130232,-0.009156901101312412,-0.0019986247198568665,-0.00244806411948644,-0.004122525657119303,-0.004040987285376524,-0.004383257971927087,-0.008047848658529139,-0.0009934604161326666,-0.0024174914407377045,-0.0162250601486974,-0.01821479448060203,-0.013044249520069582,-0.005415524931824355,-0.0015367511576176106,,-0.016089939293136842,,-0.005551819525253936,-0.013582242197396196,,-0.013742200669138933,-0.013873107772058265,-0.013512497571886106,-0.014096635381853422,-0.014281323712028,-0.015537007209574993,-0.01255528586696708,-0.0125553287274012,-0.005697606647786301,-0.01656061066892846,-0.012546843526400434,-0.01649640485444752,-0.01673864677491228,,-0.0033349438636075678,-0.0038636677619142278
linux_bandwidth_av_txKB_PS,0.8168605429867485,0.9864399413138845,0.2148203891868795,1.0,0.4311579397993228,0.6698790569863114,0.07741367448695821,0.7448995249485374,0.7148933910604756,0.11560352253491103,0.01471707430598183,0.10486723040027932,0.05300224653385663,0.08746692006799624,0.09852677435662331,0.02579633901389073,0.09927717307858447,0.05468940317835861,0.09812968400481858,0.0992240518953939,0.07049473754327867,-0.007969844881050573,-0.00818304104062505,-0.006818914809720149,-0.008183378503528196,-0.006808327164683052,-0.02270990651487767,,,-0.026018307338519644,-0.02612798293839588,-0.023208690045465552,-0.013316233147287564,-0.015367628597367794,0.016541023324434117,0.00886886718936733,0.005462149368898615,-0.00197068162904122,-0.0010783109855930695,-0.00546342027358973,-0.016071784878320856,-0.016072908920656003,-0.016083218011394926,-0.019147316881626082,,,-0.015800550372531644,-0.015165806206117167,-0.022914806455736268,-0.018758359782150756,-0.020011495320617585,-0.0024130729317844222,0.001666590270870294,0.0033369392277873703,-0.0024752836565349605,0.0011772658104483677,-0.07588118610480243,-0.07382280240394991,-0.028026880138684686,-0.05966978649007359,-0.02506878993412992,-0.07641813139107363,-0.07439701137771959,-0.07586412667815262,-0.06922763424428119,-0.02797420307680162,-0.03153666271741711,-0.008416165234502107,0.005737133428939267,-0.015816389805923193,-0.011185899070509445,0.00031599832780510305,-0.009293997562797838,0.0029460761833116794,-0.008632728094820007,-0.038630017054910815,-0.014308665859094523,-0.003521776437771004,-0.035078703215803045,-0.05060492339288062,,-0.05139381300008199,,-0.010609450158306897,-0.009389355605991436,-0.02938737901184519,-0.019998330459811847,-0.03179280886047032,-0.03058878439841963,-0.0312335830771193,-0.03248108634168285,-0.030644037408294682,-0.005126775788280363,-0.004754607775385694,-0.0047940151931338895,0.00430567795598331,-0.0005337706665274013,-0.010937170339937753,-0.00662306974166311,-0.008039463777912871,-0.009139480507737873,-0.009745585599569532,-0.009247197382333693,-0.038776713631674835,-0.003528128527153372,-0.008559572178152312,-0.06913967297728632,-0.07383593535409338,-0.04487391051830607,-0.0156781393273436,-0.014119071939937684,,-0.06441847929159078,,-0.016157312801669207,-0.04721837793357292,,-0.048448886560587975,-0.04942263170079018,-0.04713805430080816,-0.04996330296258192,-0.050214076441685886,-0.05498091335809681,-0.06873818417364849,-0.06873841882768539,-0.04035232846868389,-0.06122029795096789,-0.06877102602226208,-0.06024258460787426,-0.06179121841911789,,-0.021051030964595773,-0.016712106752017387
linux_bandwidth_std_rxPackets_PS,0.6537079427184088,0.5090551301907542,0.3947124726398024,0.4311579397993228,1.0,0.7592166593218443,0.26914005192515206,0.4365357250305684,0.3671824910769449,0.10224765493865023,0.024976514019602228,0.08999181343043854,0.09562759011565053,0.08388830155815297,0.12800336714359717,0.03885478348484744,0.10200926068171312,0.0957400386535376,0.11467331370462397,0.09102481184362847,0.07752142802312084,0.009598426179206459,0.009543753281010066,0.002781338570617852,0.00954247802336214,0.0027721091671368808,-0.009275653404478008,,,-0.009911324269827588,-0.009618482156113514,-0.008553065425082714,0.0038408688613674087,0.0010015674769948966,0.014747199647900706,0.003770889401777842,0.01927120054063502,-0.00045780843797141893,0.007009787862132689,-0.0035430948573880222,-0.002833463913664165,-0.002834465923384666,-0.002843899597690888,-0.00667147200513879,,,-0.007360307880262715,-0.006383362598588091,-0.00851089068902574,0.0009222731883736618,-0.004612940315688035,0.012982384548914209,0.0049766158509683064,0.04059185734998249,-0.0007274123480534386,0.00728165272022869,-0.03779462493308716,-0.030404571327507474,-0.014091326774768001,-0.031291788473916844,-0.010854272390247669,-0.040150447299354734,-0.03702829252605556,-0.037613384494546695,-0.033682523443739634,-0.015080218693227355,-0.017165870137797776,-0.005810124153675685,-0.00019702939618383182,-0.011796648626125228,-0.012623591953670311,-0.001092900704097835,-0.006792770474266667,0.005394475158275724,-0.005557326403502278,-0.019754577623455432,-0.005238921263471497,-0.0016949635443826024,-0.018102008410049705,-0.024243101091629443,,-0.02608873781489291,,-0.005014047679826486,-0.00572014486906858,-0.016791128523746937,-0.010739841098503969,-0.018040693221076442,-0.01744068237122858,-0.017641125553201513,-0.017902577554235344,-0.017457835387583283,-0.002720708140020956,-0.0025393288124942732,-0.002554579941050241,-0.0006480399809114674,-0.0013854009037700867,-0.013033913172624685,-0.00362052516524297,-0.004337563480454028,-0.006703733128754162,-0.0067234908312555465,-0.006759923734772773,-0.019308863886378827,-0.001698725896293809,-0.004114765472233872,-0.02877650371224854,-0.0339213222886566,-0.021393168884545215,-0.008782025615905166,-0.005108442810659724,,-0.027257569375075823,,-0.008992619074749603,-0.024792023684374945,,-0.025225540663723477,-0.0256983445630526,-0.024717948364161003,-0.02593575685863492,-0.026320064804890866,-0.026375215899814737,-0.034739992914991406,-0.03474011150816742,-0.02027781897609335,-0.027242207576728638,-0.03475647769390206,-0.02715529545884353,-0.027165606679661954,,-0.011269604005285015,-0.008979704598967311
linux_bandwidth_std_txPackets_PS,0.6859983170921765,0.7126867307556743,0.2530851361030004,0.6698790569863114,0.7592166593218443,1.0,0.14683433107109783,0.8980844556721909,0.43177382756499916,0.1409787560844423,0.028869332764874186,0.1272454729739795,0.12248934166950413,0.10922307574667825,0.16263802014445822,0.04730642268962818,0.13579959970474767,0.12156921400009747,0.14789375002690536,0.12243466959109923,0.09936251126857729,0.03709163144628944,0.03708388353891102,0.017700519414412565,0.037082990939810684,0.017646255378110355,-0.006104645497783059,,,-0.007240448989686065,-0.006478401498797906,-0.004784856301896976,0.02349667161937752,0.017103080317451915,0.03163831235993376,0.007640038633743335,0.044822261241551316,0.0016645660798198674,0.021918059351851215,-0.0024283818393376097,0.0004222779860557251,0.00042170938541013776,0.0004242121150320427,-0.004019817531655049,,,-0.00505489834621872,-0.0032317980056710224,-0.005619826876886247,0.01852721484911025,0.0020064558850104207,0.025549801206062754,0.008409375103563127,0.046398088712580526,0.0019766404980020662,0.022311689667482974,-0.04138873955015445,-0.035742919887954076,-0.014573396483616897,-0.03454143312396766,-0.008998472728677832,-0.043030858797612544,-0.041223541637919546,-0.0417470404989098,-0.03723446563467044,-0.015796025957658694,-0.018220649732019523,-0.006063334549930789,0.005521746086548,-0.009836884795480496,-0.00899570596683321,-0.000648583154817858,-0.0067291144355628545,0.012585303749654062,-0.005367975529415324,-0.02065378843675369,-0.006804700193731521,-0.002533801407267692,-0.018492285922836787,-0.02858521868435767,,-0.029938959770738266,,-0.006317721803800498,-0.007546630940918709,-0.01730349053859745,-0.011386946039441879,-0.01852851662971468,-0.01792993598243262,-0.01825151303777096,-0.019174512994085378,-0.017958293853358308,-0.004183311040064537,-0.00400761408551325,-0.003994832259123189,0.004450560645356907,-0.0010952972171844439,-0.009270721359330335,-0.0038559169475987282,-0.005606614314131585,-0.006733624814977046,-0.006703601728325576,-0.005268950027911481,-0.022053499214967093,-0.002532348377124914,-0.0053762754414375434,-0.03366814639575446,-0.03862804252222224,-0.02494077289526358,-0.006541923252583586,-0.0066644418067728865,,-0.031403707934792656,,-0.006913571295988344,-0.026243243497314127,,-0.02650281192278333,-0.02701393405822683,-0.02642855987097068,-0.02755453101392767,-0.028032012137775637,-0.03084814683725142,-0.036005770931633395,-0.03600589384584095,-0.02042422097266516,-0.03129105254791755,-0.03601381173578152,-0.031980389348369685,-0.031817979913261095,,-0.012374020102949919,-0.01028308283818805
linux_bandwidth_std_rxKB_PS,0.13810113880881672,0.09268538169633886,0.8998374481426851,0.07741367448695821,0.26914005192515206,0.14683433107109783,1.0,0.0933305206379642,0.0955114779110569,0.053164088824436226,0.02892627672592768,0.04330765575414008,0.10691518207419146,0.047118286703170864,0.08060159931203843,0.05433841192844982,0.05562475784187871,0.11559061220609171,0.06780247737531736,0.04874473319744174,0.055325723558169074,-0.004916798056831478,-0.005088276767578712,-0.002395194183840057,-0.005088298417225169,-0.0023874134008451046,-0.00483676690304735,,,-0.007140028291123878,-0.0071875804723631675,-0.007253775499669921,-0.0037289916921570913,-0.0015691627113815208,-0.0003511947797107026,0.0005503283528630056,-0.002660603694618816,0.004391880489531273,0.03565790986944695,-0.0013918418019839745,0.000438135313815129,0.00043774180901448573,0.0004288504568877572,-0.002821950180917298,,,-0.003505347578439893,-0.003125089433405653,-0.0027021889112463886,-0.0019154678686355221,0.0039220320330097275,0.001306179443031326,0.0019597985097070747,0.0030240909785585923,0.0033644812844684287,0.03440776977369981,-0.012129055405263045,-0.006642219180813523,-0.004927627789677844,-0.010422071794065804,-0.003439721182271667,-0.011401806142100476,-0.011902003859961166,-0.012111675860621228,-0.011252665077533702,-0.004692848055318519,-0.005377795208948717,-0.002262902242013645,-0.001063842353056258,-0.0052933975415667914,-0.006629228773595302,-0.0006654149336453464,-0.0027715802798358646,0.00014385739631576273,-0.0021227568007215892,-0.00619375765001877,-0.0009584583186735836,-0.0006363110738994818,-0.00569503423995362,-0.004820578820340734,,-0.008017233878727461,,-0.001542504183431766,-0.001979524701979192,-0.0056601637355582005,-0.0033514872187730012,-0.006024761862036328,-0.005856356043954257,-0.005906285733525794,-0.0057083508472582775,-0.005855273171531156,-0.0011660109418078083,-0.0011293509095911102,-0.0011214652953337124,-0.0011683232130410906,-0.0007128878650079494,-0.006856157162029408,-0.0011322095512198884,-0.0015622681788071747,-0.002734481662223025,-0.002614189302974602,-0.0029202666891806396,-0.0005724407956045673,-0.0006356161453347754,-0.0013253260182099623,-0.0072334840037440165,-0.008505749794726307,-0.006970368763449337,-0.0028002405435844247,-0.0008807218283382883,,-0.00818615626824048,,-0.0028713288537867507,-0.007400473467617287,,-0.007413854567875075,-0.007475293665831315,-0.0073523560119522656,-0.0076320630405530285,-0.0077999135675840756,-0.008830023690012035,-0.006785408201154971,-0.006785431364748846,-0.0031093029765679094,-0.009398368069756148,-0.0067784394474820885,-0.009407190514477876,-0.009552547334201921,,-0.0022870600371244537,-0.002241883062152919
linux_bandwidth_std_txKB_PS,0.5971608126671225,0.740788358604276,0.18551724569249897,0.7448995249485374,0.4365357250305684,0.8980844556721909,0.0933305206379642,1.0,0.45440940570482397,0.13553347508427516,0.0259542367057887,0.12359420348188613,0.11419976745507211,0.1018449872198164,0.14879529652905224,0.042380557904880586,0.12672468696449585,0.11348475717808121,0.135997866664557,0.11614909056987649,0.08979480786629511,0.03777403100983115,0.0376632667537962,0.018973778520046034,0.037662871923483665,0.018916192985623487,-0.007438083506682948,,,-0.009012379995595645,-0.00820630856074106,-0.00630621034426761,0.023688034627164966,0.01745066635896967,0.033312571921563554,0.008406751267324767,0.04436554362567387,0.002256694349210067,0.02406386400902945,-0.0021791094614393115,-0.0007132608160033437,-0.0007137105549140523,-0.0007091957377788386,-0.005162910747936362,,,-0.005159400687413897,-0.0034468587715889044,-0.006950877209987171,0.018472570590263932,0.0017671889039706959,0.02460007816872947,0.00827967016262242,0.0362877676486619,0.0027069589690553253,0.02505608639325116,-0.042804980344762746,-0.04163240217691199,-0.015482937042237039,-0.03540173792963752,-0.009881750956948215,-0.04422140724150494,-0.042758956039885346,-0.043311073532062955,-0.038758637572667606,-0.016060524381228788,-0.018557340478702788,-0.005938369655474775,0.006979340441305537,-0.008894212969767204,-0.007300538108149699,-0.00040969618863390074,-0.006460817376538148,0.014520741165317595,-0.005213046909481684,-0.021308304212565268,-0.008031894028448689,-0.0026211888551721753,-0.018952349949715928,-0.030613292800894337,,-0.03133217775076648,,-0.006759246232958964,-0.00801682571599783,-0.017347661097786952,-0.011587877390513385,-0.018592745099396932,-0.01798006271491615,-0.018328361325765485,-0.019499591797154953,-0.018013604561210053,-0.004257912689674127,-0.004070513078955579,-0.004060512217558759,0.005785921020181893,-0.0009076379322294952,-0.007501901211641852,-0.003932373230385689,-0.005709568012678481,-0.006495372169738976,-0.006511718844702141,-0.004716150214864182,-0.023177642741110588,-0.0026199722950061106,-0.005732099430751469,-0.0401432719974387,-0.04307334666559019,-0.02663539122945002,-0.006048071466445536,-0.007908086425835771,,-0.03690047756564002,,-0.006473259487271704,-0.027022653093483475,,-0.027321517447009985,-0.027817593202373227,-0.027258501279785536,-0.02845048917510271,-0.028847627570897438,-0.0339042697211628,-0.037425135469241214,-0.03742526322878505,-0.021147180999957053,-0.03540706928450027,-0.03742754151232898,-0.03628087186287052,-0.036521416579348175,,-0.013072921254707517,-0.011035231725359255
linux_bandwidth_unique_Name,0.5708885465316136,0.7030530541849045,0.18405461077831606,0.7148933910604756,0.3671824910769449,0.43177382756499916,0.0955114779110569,0.45440940570482397,1.0,0.17053863286944623,0.03165014366072856,0.1708536720550185,0.07958798883674852,0.17771970353485173,0.1433464804975077,0.04158914757946643,0.16322039627616305,0.08300498068137789,0.16622164415380514,0.17776357617571556,0.12355013164117395,0.01686907512330751,0.01957011280846057,-0.014779063620014908,0.01956925762397967,-0.01483624287359666,-0.022218127228054076,,,-0.022225682788286585,-0.021396360040865554,-0.017290778001499273,0.00178994221082079,-0.0036891371339622357,0.0028426440564692412,-0.004363060873007402,0.01362510256861078,-0.0019725458457248365,0.005845925955931242,-0.005219464821700911,-0.014880380768401568,-0.014881378702577002,-0.014872040972797066,-0.01836116419088173,,,-0.015663190975101552,-0.013862742867698542,-0.020735899023551954,-0.004562951577649318,-0.01708948695575105,0.002369146777826911,-0.0039054141697487774,0.0049916798820219,-0.0024373680097373946,0.006316661478233867,-0.0959766662296579,-0.09457248944345804,-0.03883388095663825,-0.07612702248916678,-0.0294636440617697,-0.09763752701467635,-0.0931325793947458,-0.09519666277888711,-0.08732060479350641,-0.03883238659166177,-0.04412126600402664,-0.013398055656679557,-0.002308266195928199,-0.02887116333566232,-0.03301487653612469,-0.0030108723442582837,-0.01573635407673224,0.040819764334575646,-0.01379877722626785,-0.05421671457308383,-0.016704141667663687,-0.004204003060951005,-0.04956629743382121,-0.06630640183593757,,-0.06944871529299781,,-0.013661371676593292,-0.012010435186947568,-0.04325176666716099,-0.027713829445477872,-0.04670380918219346,-0.04501184200284734,-0.04579413584302666,-0.04578506706567987,-0.04505492370585337,-0.006532208051824919,-0.006053706067860111,-0.006105429598172925,-0.002956503805501019,-0.003498707763926022,-0.03403244660745775,-0.009107959544229714,-0.010519688684785327,-0.015763819290752327,-0.01598464505418345,-0.016813812083094265,-0.0501802806532817,-0.004215077390106232,-0.011013026359802235,-0.08767819897596592,-0.09409831604273149,-0.059554851973787945,-0.024338848654118363,-0.016434033397021184,,-0.08181940235342856,,-0.024903039276717234,-0.06117927616708662,,-0.062338931185193125,-0.06377971023752316,-0.060812070351547225,-0.06420285377759206,-0.06515571494911265,-0.06858488714379535,-0.08863554740382353,-0.08863584998221223,-0.05161141723116683,-0.07741380229016184,-0.08868303198015258,-0.07597701130746044,-0.07816717482332226,,-0.027332750570964043,-0.02154222900056473
