,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,1.017798081760811,-2.5926999737396312,-0.8916746931050853,0.27567083211583204,2.3530237620456336,-0.2917031259447545,1.369272373938935,1.0629804395452742,1.006973712177205,1.4980216857926247,-0.4112778751684965,-3.4813574351809247,3.898518365194575,0.49259502625273044,-3.024644727194737,-1.1953653150145016,3.908141331565631,-1.4694633487505373,0.009410367923466785,0.13704388812493365,-1.4042800297812539,-0.12969171447196132,0.7999732727131273,0.44102989230646106,-0.031476149567329206,-1.3287600702157634,-1.1189630444409748,0.9989211167079721,-0.26960524653345297,-0.11586261865194558,-0.6161588274699087,-0.6736788511400937,-0.08828885809024303,0.46834740195312885,0.0431236259649754,-0.2920764437193071,0.5048549266440852,0.2563931953716519,-0.09181583812075424,-0.22846575808779843,0.0642151397225792,0.2399698799321562,0.1825097028298598,2.4039080919204014e-15
1,2.689435554523487,-1.3803090621893588,-2.220627397971517,0.6227396038817636,1.2514490584566336,0.7885023095737018,3.1563891542587315,-2.44310771570145,-0.5246292227558473,-2.036885968392294,-1.1146069819566793,1.9461102349548598,-1.1631769056876302,0.4390826055003336,0.6589193476849293,0.18143857473140268,-1.7063677346862218,-1.500705111949633,-0.2986124162418074,-0.48172865747025495,-0.3744681222994105,0.651244065111499,-0.872115123491089,-0.2631409418541468,-1.6992018073665236,-1.454849766205051,-0.37078379817815765,-0.7732432370120138,0.3777679919258926,0.10264991784765681,-1.4037216268146149,0.6536518465446111,-0.13870996035173602,-0.2326661050492199,-0.4069777512155758,-0.7974601806753349,1.191303975564183,0.661229527589185,0.34302586493153525,-0.08369079707188924,0.27949854434773685,-0.1470676663478757,-0.20104934110104997,2.403908091920403e-15
2,4.682700670211609,0.20059239868065795,-6.450484089985359,2.8657020036425607,1.5941236140137023,7.221829182766754,1.0161850602549294,-4.653914537326047,-3.010756102086979,1.1708610199530445,-2.2741660444864893,0.16653388134089916,-0.7268897553841294,0.5249416057681707,-0.884002521967166,-0.5177600459052524,-0.7961982178720673,-0.2569382900975211,-0.946269029903189,-1.0629170391873723,0.5071980482428535,-2.2996034042177085,0.42241799398981744,-0.8722532394291537,0.3422742213330683,-0.211987480392057,-0.6519283105603438,1.1930158628954435,-0.02039121501786389,-0.01259759030177417,0.5601095317082145,0.8487211993426894,0.006293965992221771,-0.057138001681547715,-0.2232645398583708,-0.08665723384360073,-0.6791421748691462,-0.3465311201449793,-0.23902989544623396,-0.12468599903501118,0.07260630880748659,0.058095122580511346,0.2613461884699664,2.4039080919204073e-15
3,0.5519485737157551,-2.510424404412752,1.3651754939591618,-2.1316260701973966,1.633704041247943,-3.185943872440267,2.325897361776095,-2.6465310309649834,0.2546482339555518,-0.23956141165706285,0.15756395168744333,0.417480245418785,-2.1223475730277492,-0.4140076065452332,2.6806127161420923,-1.6765453317634775,0.531848933289072,-0.5968793820023646,0.11560984813937705,-1.3469156222889362,-0.03036883023504393,-0.5615877345886829,-0.4461178716705441,1.0959332503688541,0.06057187542094995,1.109964961116477,0.8712748050011017,0.6617677246853866,1.7924714751789137,0.4984223323030701,-0.6667610327687962,-0.4721062521026539,0.17354135687842623,0.623045289135486,0.29034263678946365,0.5450442987544061,-0.36949526588803294,0.7331694045579492,-0.40423219673973415,-0.6744093718442448,-0.008542697797008322,0.26697423684993654,0.29497347642784366,2.403908091920402e-15
4,2.3279119832792246,-0.7723649857099594,3.055716251261346,-2.2690346175328036,-0.8341919330790445,-3.4434253073136913,1.8332021059578607,0.5495142384123389,-1.7773678468888465,3.5526617301717462,0.06916584142621898,-2.0193292645112537,2.0719884469056162,2.2296981537291063,-0.6531376818402734,1.3723379165006857,-1.7315644135099635,-0.780847578193691,0.16811913959745953,0.33099824839474873,0.6252489227039645,-1.0432495829801942,-0.4580607460005548,-1.6064018617114373,1.7684298351585799,-0.8103772958382585,1.6565115038637082,-0.7567145088109647,1.7635104446738497,-1.1494895585958835,-0.022471374335544334,0.5684072930185708,0.19583717705329393,0.3118652345831727,-0.43905207686044656,-0.41859386829935263,-0.11306882590626086,-0.23251864363028596,0.1165469228867118,-0.06578710881457389,-0.07065025356381992,0.02702842098386292,-0.13828647313885295,2.403908091920403e-15
5,1.7023714666275909,-2.140481587749968,-1.4314525127617186,0.2933541251293193,0.687227332701508,0.8841020941735638,1.0725188190350026,-5.425343900177667,-1.874901224399921,-0.35232688616488633,8.430789109606954,-1.7676526661059733,1.5799756171202295,-1.0535641032107173,0.32765792021344564,2.9097473641567744,-0.19926484723479423,1.0406694211268273,1.1858464911548894,0.30087149055347456,0.7323406605332645,0.1361189963567613,-0.23775370206260052,1.1036460145997655,-0.11585961321881215,-0.14415961873468744,-0.2845490512037856,0.053028400965007036,-0.25911741864489796,0.2802134758611439,-0.06028355358347046,-0.1124864045456781,0.22974145457660952,-0.21374816765357857,-0.025814479499802687,0.017493487137029397,0.03242426350852888,-0.0628623916734581,0.07340170989857331,0.010987112587471927,-0.04262543773090107,-0.02393321473606693,0.0221876198425088,2.4039080919204144e-15
6,-0.6397361246021223,-2.892721597949192,0.8533505960981493,-1.882547147836098,0.9315745827889201,-3.1323832323236536,2.836634977759368,-0.6792537628001609,0.5860301321634793,-1.5063681258572943,-1.3232333840835497,-0.9615148274472654,-1.066598329292503,-0.12089074944511359,-0.9481849753654761,0.4065397703241848,2.14259158742989,-0.2720265880456091,-1.3418596695702534,-1.1848163213085992,0.12682072544705839,0.6293692262371007,-1.2023751443709056,3.2119351857899283,-0.5637363720994807,-0.4310131724044921,0.3562319992371214,0.4259294724398048,0.10200527275553689,-0.3770121029625413,0.876177368325902,1.57131027421858,-0.35258538819298124,0.32700997091018486,-0.17081595456013798,0.22780111009931225,-0.35732073456747176,-0.7437812179999522,0.13883623558213437,0.37440513159370126,0.07800202755813203,-0.37825509122665896,-0.21759538438899267,2.403908091920405e-15
7,5.350470228608036,1.712225022786379,0.404011207283811,-1.5997002851366318,-1.1428915643024706,0.757483769338078,-0.7209749953484008,0.7252630105320175,1.388370657247155,-4.600918167531479,-0.4062110343348459,-1.9124137265081658,0.9423724868215951,4.358183170411038,1.7764494912675937,1.7264268142313337,-0.6580682266173496,-1.8121751676933229,1.1105011808866243,-1.384757127985186,0.7296464688218265,0.15004620312979833,3.1023439437131897,-0.24784715063328439,-0.8029830998865175,0.4980209302197807,1.0301855225975747,0.132350231218377,-1.0675984841712105,0.32477186996175555,-0.30911284053218163,0.27264643777874714,0.027469510729848014,0.4911319633052395,0.3743762431562193,0.16865325948875817,-0.03801614691810333,-0.21298864969408499,-0.15518331499713292,0.01757251368507588,0.023567653308086255,-0.08240788444669633,0.03202321778479497,2.4039080919204065e-15
8,-2.5143786420461027,-2.928770470737392,-0.35753895731928914,0.9946449824552454,0.2097814138766829,-0.5061275247554341,-0.6761461866953178,1.4490950048485085,-0.08706205762160771,0.7196106329031238,-1.1673419485946925,-0.8748703947158447,1.2927714145027083,-0.2638121844338889,-0.911137581793343,0.3538008719217013,-0.9590862815998467,0.0173840042473779,1.1875974840943033,0.20792500493361715,0.5739995822903118,-0.15676164548035512,-0.8233104991073962,-0.15163798831818268,-0.6665834840978608,0.47185960379142483,-0.18617407568479813,-0.21468682654348126,0.24483072383803026,1.1191741072039507,-0.0953741769020107,-0.5703375515881602,0.2483160288440217,-0.44238614020020856,0.4669624260674054,0.2875248108012135,-0.5944844710118219,-0.42580720601707794,0.09790716211747257,-0.3557514103978878,1.3669303163650142,-0.011735724688958315,-0.3812120848926626,2.4039080919204038e-15
9,1.0205930061386819,0.3608862952553006,-0.5808582001646141,-0.3248955337936586,-3.813196729703326,1.6223673839428328,-2.4054595829231498,-3.0213437351736263,6.884685029975581,1.3047625162035734,-0.10707329310263111,-0.38250911329195963,1.8777013641289004,2.945748910441768,-0.013751110635192298,-0.6046609641242281,-1.588822220855605,3.435828111660264,-1.9818389879980394,-0.4212705111232434,-1.3210721242610657,-0.2965499859193619,-1.80540820593878,0.7081499885627602,0.4572897812133,0.06680983919888941,0.17480979389313828,-0.12700361787000064,-0.4157630269224662,-0.0629360432497661,-0.6519743075648411,0.07953433543696892,-0.4118817278902558,0.0066383872691914,0.27479102739563394,0.061365488256362025,0.11875005573447474,0.045717993871103424,-0.09189875161510301,-0.13665771234944016,0.009181778225357996,-0.02276649612176999,0.04225646240233147,2.403908091920411e-15
